"Iteration","RepeatCount","InputStepsApprox","MacroText","Save219Sha256","Save219LastWriteTimeUtc","StartupWindowMilliseconds","MacroMilliseconds","MacroObservedUntilMilliseconds","CpuMilliseconds","ExpansionMilliseconds","InputHandoffMilliseconds","InputLoopMilliseconds","ErbMilliseconds","StringGenerationMilliseconds","DisplayBuildMilliseconds","DisplayAddMilliseconds","MeasureTextMilliseconds","RefreshMilliseconds","PaintMilliseconds","ScrollMilliseconds","UiEventMilliseconds","ExpandedInputCount","InputDispatchCount","ErbRunCount","RefreshCount","PaintCount","ScrollUpdateCount","UiEventPumpCount","StringGenerationCount","DisplayBuildCount","MeasureTextCount","AllocatedBytes","ManagedBytesBefore","ManagedBytesAfter","Gen0Collections","Gen1Collections","Gen2Collections","StateSha256","DisplaySha256","RandomCallCount","RandomTraceHash","WorkingSetBeforeBytes","WorkingSetAfterBytes","PeakWorkingSetBytes","Responding","WindowTitle"
"1","1000","4000","(H\e\nd\e\n)*1000","EDA8CA49F405D8C61C1E2572FE1510F1218D0ABCA1502E0E46B21C7699E62A14","2026-07-14T23:46:32.5201532Z","4831.6","57951.851","14.0021","15.6","0.252","1.16","57949.831","57625.868","5409.231","1784.775","187.583","217.794","585.881","314.198","124.462","23.744","2001","2001","9046","113198","261","261","2262","33591928","98987","679472","12096470544","3228885936","2899124240","134","35","5","107DE9AD545CFFF1B10C56E223A1869DB89A3C07DBD96B2756D22D3BBCF28BA3","97DEC637E91B1593CA0D41D3180BDA62E53C67CF073BB2F0CC2A308CBA213224","43248","697EEA8EE6E23B1D","3887075328","3887075328","5283233792","True","ShinEraTenseiP 0.5.9"
