"Iteration","RepeatCount","InputStepsApprox","MacroText","Save219Sha256","Save219LastWriteTimeUtc","StartupWindowMilliseconds","MacroMilliseconds","MacroObservedUntilMilliseconds","CpuMilliseconds","ExpansionMilliseconds","InputHandoffMilliseconds","InputLoopMilliseconds","ErbMilliseconds","StringGenerationMilliseconds","DisplayBuildMilliseconds","DisplayAddMilliseconds","MeasureTextMilliseconds","RefreshMilliseconds","PaintMilliseconds","ScrollMilliseconds","UiEventMilliseconds","ExpandedInputCount","InputDispatchCount","ErbRunCount","RefreshCount","PaintCount","ScrollUpdateCount","UiEventPumpCount","StringGenerationCount","DisplayBuildCount","MeasureTextCount","AllocatedBytes","ManagedBytesBefore","ManagedBytesAfter","Gen0Collections","Gen1Collections","Gen2Collections","StateSha256","DisplaySha256","RandomCallCount","RandomTraceHash","WorkingSetBeforeBytes","WorkingSetAfterBytes","PeakWorkingSetBytes","Responding","WindowTitle"
"1","1000","4000","(H\e\nd\e\n)*1000","EDA8CA49F405D8C61C1E2572FE1510F1218D0ABCA1502E0E46B21C7699E62A14","2026-07-14T23:46:32.5201532Z","5146.7","50562.33","14.9165","0","0.284","0.91","50560.176","50310.939","4349.94","1448.296","187.577","181.772","456.172","238.873","98.379","13.572","2001","2001","9043","113114","230","230","2231","33930232","98990","680123","6209670232","2561061528","2771485456","114","33","3","067B8364B3F63CAA3DE93150D42BFADC8AA0A4964C59EC0E178CF839AB8CA3D8","A4B6680C37E676FB9CB8C5509A48AF35C654CECD8406994338A0ABF5EF2FF90E","43408","CC37BEED8B478593","3342020608","3342020608","4495290368","True","ShinEraTenseiP 0.5.9"
