"Iteration","RepeatCount","InputStepsApprox","MacroText","Save219Sha256","Save219LastWriteTimeUtc","StartupWindowMilliseconds","MacroMilliseconds","MacroObservedUntilMilliseconds","CpuMilliseconds","ExpansionMilliseconds","InputHandoffMilliseconds","InputLoopMilliseconds","ErbMilliseconds","StringGenerationMilliseconds","DisplayBuildMilliseconds","DisplayAddMilliseconds","MeasureTextMilliseconds","RefreshMilliseconds","PaintMilliseconds","ScrollMilliseconds","UiEventMilliseconds","ExpandedInputCount","InputDispatchCount","ErbRunCount","RefreshCount","PaintCount","ScrollUpdateCount","UiEventPumpCount","StringGenerationCount","DisplayBuildCount","MeasureTextCount","AllocatedBytes","ManagedBytesBefore","ManagedBytesAfter","Gen0Collections","Gen1Collections","Gen2Collections","StateSha256","DisplaySha256","RandomCallCount","RandomTraceHash","WorkingSetBeforeBytes","WorkingSetAfterBytes","PeakWorkingSetBytes","Responding","WindowTitle"
"1","5000","20000","(H\e\nd\e\n)*5000","EDA8CA49F405D8C61C1E2572FE1510F1218D0ABCA1502E0E46B21C7699E62A14","2026-07-14T23:46:32.5201532Z","6113.9","309139.907","58.3078","46.9","0.385","5.433","309137.906","307557.129","23221.945","8779.925","3090.34","1097.883","2947.949","1633.85","514.827","39.057","10001","10001","53305","607065","1416","1415","11416","203364028","524454","3452208","61851737856","3122496128","3332311536","774","209","12","DE53718D93C5104687AD9002B2383EAF28E79B8F593B5631416D844CA484341F","F0560608717B8ABB6DB3849E3E7673E4B106C8A634ADF306255D9758951011F1","263628","D3FDDB2207ED88B2","4715245568","4715282432","5118345216","True","ShinEraTenseiP 0.5.9"
